group,status,lca_node,member_count,extra_nodes,missing_nodes,subgroups,extra_count,missing_count,polytomy_details
Methanodesulfokora,monophyletic,internal_14,4,,,,0,0,
Methanofastidiosum,monophyletic,internal_11,17,,,,0,0,
Methanofervidicoccus,monophyletic,internal_7,13,,,,0,0,
Methanofilum,monophyletic,internal_21,2,,,,0,0,
Methanoflexus,monophyletic,internal_15,2,,,,0,0,
Methanoflorens,monophyletic,internal_15,18,,,,0,0,
Methanofollis,monophyletic,internal_12,12,,,,0,0,
Methanofrustulum,monophyletic,internal_19,2,,,,0,0,
Methanogaster_A,monophyletic,internal_18,12,,,,0,0,
Methanogaster_B,monophyletic,internal_19,2,,,,0,0,
Methanogaster_C,monophyletic,internal_19,4,,,,0,0,
Methanogaster_D,monophyletic,internal_17,9,,,,0,0,
Methanogenium,monophyletic,internal_21,10,,,,0,0,
Methanogranum,monophyletic,internal_33,6,,,,0,0,
Methanohalobium,monophyletic,internal_19,3,,,,0,0,
Methanohalophilus,monophyletic,internal_22,11,,,,0,0,
Methanolacinia,monophyletic,internal_22,5,,,,0,0,
Methanolapillus,monophyletic,internal_20,3,,,,0,0,
Methanolinea_A,monophyletic,internal_26,19,,,,0,0,
Methanoliparum,monophyletic,internal_13,2,,,,0,0,
Methanolliviera,monophyletic,internal_13,3,,,,0,0,
Methanolobus,monophyletic,internal_21,36,,,,0,0,
Methanomarinus,monophyletic,internal_18,2,,,,0,0,
Methanomassiliicoccus_A,monophyletic,internal_32,4,,,,0,0,
Methanomethylicus,monophyletic,internal_19,6,,,,0,0,
Methanomethylophilus,monophyletic,internal_32,21,,,,0,0,
Methanomethylovorans,monophyletic,internal_21,11,,,,0,0,
Methanomicrobium,monophyletic,internal_22,7,,,,0,0,
Methanomicula,monophyletic,internal_28,8,,,,0,0,
Methanonatronarchaeum,monophyletic,internal_11,3,,,,0,0,
Methanoperedens,monophyletic,internal_20,49,,,,0,0,
Methanoperedens_A,monophyletic,internal_20,2,,,,0,0,
Methanophaga,monophyletic,internal_20,8,,,,0,0,
Methanoplanus,monophyletic,internal_22,2,,,,0,0,
Methanoplasma,monophyletic,internal_34,18,,,,0,0,
Methanoprimaticola,monophyletic,internal_32,62,,,,0,0,
Methanopyrus,monophyletic,internal_7,6,,,,0,0,
Methanoregula,monophyletic,internal_19,108,,,,0,0,
Methanorudis,monophyletic,internal_15,3,,,,0,0,
Methanosalsum,monophyletic,internal_19,3,,,,0,0,
Methanosarcina,monophyletic,internal_20,59,,,,0,0,
Methanosphaera,monophyletic,internal_16,24,,,,0,0,
Methanosphaerula,monophyletic,internal_17,2,,,,0,0,
Methanospirillum,monophyletic,internal_21,25,,,,0,0,
Methanosuratincola,monophyletic,internal_19,9,,,,0,0,
Methanothermobacter,monophyletic,internal_10,9,,,,0,0,
Methanothermobacter_A,monophyletic,internal_9,5,,,,0,0,
Methanothrix,monophyletic,internal_22,59,,,,0,0,
Methanothrix_B,monophyletic,internal_20,7,,,,0,0,
Methanotorris,monophyletic,internal_6,2,,,,0,0,
Methanovirga,monophyletic,internal_15,7,,,,0,0,
Methanovorans,monophyletic,internal_20,10,,,,0,0,
Methanovulcanius,monophyletic,internal_21,4,,,,0,0,
Micrarchaeum,monophyletic,internal_17,2,,,,0,0,
Micrarchaeum_A,monophyletic,internal_17,9,,,,0,0,
Mnemosynella,monophyletic,internal_13,2,,,,0,0,
NM3,monophyletic,internal_15,3,,,,0,0,
NP1466,monophyletic,internal_29,3,,,,0,0,
Naiadarchaeum,monophyletic,internal_5,2,,,,0,0,
Nanoanaerosalina,monophyletic,internal_13,4,,,,0,0,
Nanobdella,monophyletic,internal_12,13,,,,0,0,
Nanoclepta,monophyletic,internal_11,3,,,,0,0,
Nanohalalkaliarchaeum,monophyletic,internal_11,2,,,,0,0,
Nanohalobium,monophyletic,internal_16,4,,,,0,0,
Nanohalococcus,monophyletic,internal_14,2,,,,0,0,
Nanohalovita,monophyletic,internal_15,3,,,,0,0,
Nanosalina,monophyletic,internal_14,6,,,,0,0,
Natranaeroarchaeum,monophyletic,internal_22,3,,,,0,0,
Natrarchaeobaculum,monophyletic,internal_33,4,,,,0,0,
Natrarchaeobius,monophyletic,internal_33,5,,,,0,0,
Natrialba,monophyletic,internal_34,7,,,,0,0,
Natribaculum,monophyletic,internal_26,2,,,,0,0,
Natrinema,monophyletic,internal_34,31,,,,0,0,
Natronoarchaeum,monophyletic,internal_22,2,,,,0,0,
Natronobacterium,monophyletic,internal_34,5,,,,0,0,
Natronococcus,monophyletic,internal_30,11,,,,0,0,
Natronolimnobius,monophyletic,internal_35,2,,,,0,0,
Natronolimnohabitans,monophyletic,internal_36,2,,,,0,0,
Natronomonas,monophyletic,internal_26,34,,,,0,0,
Natronoplasma,monophyletic,internal_24,18,,,,0,0,
Natronorarus,monophyletic,internal_20,3,,,,0,0,
Natronorubrum,monophyletic,internal_35,13,,,,0,0,
Natronosalvus,monophyletic,internal_28,11,,,,0,0,
Nitrosarchaeum,monophyletic,internal_36,31,,,,0,0,
Nitrosocaldus,monophyletic,internal_24,7,,,,0,0,
Nitrosocosmicus,monophyletic,internal_28,34,,,,0,0,
Nitrosomaritimum,monophyletic,internal_37,19,,,,0,0,
Nitrosopelagicus,monophyletic,internal_29,45,,,,0,0,
Nitrosopolaris,monophyletic,internal_29,11,,,,0,0,
Nitrosopumilus,monophyletic,internal_37,151,,,,0,0,
Nitrososphaera,monophyletic,internal_28,72,,,,0,0,
Nitrososphaera_A,monophyletic,internal_28,4,,,,0,0,
Nitrosotalea,monophyletic,internal_24,63,,,,0,0,
Nitrosotenuis,monophyletic,internal_25,41,,,,0,0,
Njordarchaeum,monophyletic,internal_18,7,,,,0,0,
Norongarragalina,monophyletic,internal_13,3,,,,0,0,
OWC5,monophyletic,internal_16,4,,,,0,0,
Odinarchaeum,monophyletic,internal_15,4,,,,0,0,
Oxyplasma,monophyletic,internal_28,3,,,,0,0,
PCWY01,monophyletic,internal_22,2,,,,0,0,
PCYB01,monophyletic,internal_28,2,,,,0,0,
PFCY01,monophyletic,internal_23,2,,,,0,0,
PFL35,monophyletic,internal_30,3,,,,0,0,
PIXZ01,monophyletic,internal_25,2,,,,0,0,
PL-Br10-E2g29,monophyletic,internal_28,3,,,,0,0,
PL-Br10-U2g16,monophyletic,internal_15,3,,,,0,0,
PNOQ01,monophyletic,internal_20,2,,,,0,0,
PSPT01,monophyletic,internal_23,2,,,,0,0,
PWEA01,monophyletic,internal_14,8,,,,0,0,
PWGL01,monophyletic,internal_25,3,,,,0,0,
PWHV01,monophyletic,internal_27,6,,,,0,0,
PWVY01,monophyletic,internal_17,2,,,,0,0,
PWWA01,monophyletic,internal_31,3,,,,0,0,
PXDW01,monophyletic,internal_21,2,,,,0,0,
PXQR01,monophyletic,internal_23,4,,,,0,0,
PXRE01,monophyletic,internal_17,3,,,,0,0,
PXYB01,monophyletic,internal_31,2,,,,0,0,
PZKD01,monophyletic,internal_12,2,,,,0,0,
Palaeococcus,monophyletic,internal_12,3,,,,0,0,
Panguiarchaeum,monophyletic,internal_17,5,,,,0,0,
Parvarchaeum,monophyletic,internal_13,33,,,,0,0,
Pelearchaeum,monophyletic,internal_19,2,,,,0,0,
Penumbrarchaeum,monophyletic,internal_24,5,,,,0,0,
Picrophilus,monophyletic,internal_26,2,,,,0,0,
Poseidonia,monophyletic,internal_25,60,,,,0,0,
Promethearchaeum,monophyletic,internal_23,4,,,,0,0,
Pyrobaculum,monophyletic,internal_19,18,,,,0,0,
Pyrococcus,monophyletic,internal_16,9,,,,0,0,
Pyrodictium,monophyletic,internal_29,4,,,,0,0,
Pyrofollis,monophyletic,internal_28,5,,,,0,0,
Pyrohabitans,monophyletic,internal_12,5,,,,0,0,
Pyrolobus,monophyletic,internal_22,3,,,,0,0,
QCWD01,monophyletic,internal_24,2,,,,0,0,
QDMS2,monophyletic,internal_22,3,,,,0,0,
QENJ01,monophyletic,internal_21,8,,,,0,0,
QEXZ01,monophyletic,internal_25,8,,,,0,0,
QMVO01,monophyletic,internal_23,4,,,,0,0,
QMVU01,monophyletic,internal_12,5,,,,0,0,
QMWT01,monophyletic,internal_21,2,,,,0,0,
QMWW01,monophyletic,internal_27,2,,,,0,0,
QMZG01,monophyletic,internal_13,2,,,,0,0,
QMZJ01,monophyletic,internal_14,2,,,,0,0,
QMZP01,monophyletic,internal_21,2,,,,0,0,
QMZS01,monophyletic,internal_12,11,,,,0,0,
QMZZ01,monophyletic,internal_18,2,,,,0,0,
QNYQ01,monophyletic,internal_29,9,,,,0,0,
QS-4-69-31,monophyletic,internal_30,2,,,,0,0,
QS-5-68-33,monophyletic,internal_31,2,,,,0,0,
RBG-13-33-26,monophyletic,internal_34,17,,,,0,0,
RBG-13-38-9,monophyletic,internal_27,4,,,,0,0,
RBG-16-57-9,monophyletic,internal_24,32,,,,0,0,
RBG-16-68-12,monophyletic,internal_27,38,,,,0,0,
Rehaiarchaeum,monophyletic,internal_12,2,,,,0,0,
RumEn-M2,monophyletic,internal_32,4,,,,0,0,
S012-22,monophyletic,internal_27,4,,,,0,0,
S013-73,monophyletic,internal_25,3,,,,0,0,
S014-41,monophyletic,internal_28,4,,,,0,0,
S143-63,monophyletic,internal_26,7,,,,0,0,
SCGC-AAA252-I15,monophyletic,internal_12,4,,,,0,0,
SCGC-AAA471-B05,monophyletic,internal_15,3,,,,0,0,
SD8,monophyletic,internal_25,4,,,,0,0,
SG8-32-3,monophyletic,internal_39,11,,,,0,0,
SG8-5,monophyletic,internal_25,2,,,,0,0,
SG8-52-3,monophyletic,internal_27,4,,,,0,0,
SHMX01,monophyletic,internal_19,2,,,,0,0,
SICU01,monophyletic,internal_25,17,,,,0,0,
SICV01,monophyletic,internal_30,8,,,,0,0,
SIG5,monophyletic,internal_30,8,,,,0,0,
SKGA01,monophyletic,internal_28,14,,,,0,0,
SKIA01,monophyletic,internal_23,5,,,,0,0,
SKIS01,monophyletic,internal_30,5,,,,0,0,
SKNY01,monophyletic,internal_19,4,,,,0,0,
SKW190,monophyletic,internal_14,2,,,,0,0,
SKW197,monophyletic,internal_22,4,,,,0,0,
SM1-50,monophyletic,internal_23,22,,,,0,0,
SM23-78,monophyletic,internal_25,15,,,,0,0,
SMTZ1-45,monophyletic,internal_17,28,,,,0,0,
SMTZ1-83,monophyletic,internal_18,17,,,,0,0,
SOIM01,monophyletic,internal_24,2,,,,0,0,
SOJA01,monophyletic,internal_27,8,,,,0,0,
SOJC01,monophyletic,internal_27,2,,,,0,0,
SOJZ01,monophyletic,internal_29,5,,,,0,0,
SOKP01,monophyletic,internal_26,42,,,,0,0,
SURF-58,monophyletic,internal_24,2,,,,0,0,
SURF-65,monophyletic,internal_30,3,,,,0,0,
SW-4-43-9,monophyletic,internal_15,5,,,,0,0,
SW-7-71-33,monophyletic,internal_17,4,,,,0,0,
SW-9-67-25,monophyletic,internal_32,6,,,,0,0,
SZ-28-30,monophyletic,internal_13,3,,,,0,0,
SZUA-1452,monophyletic,internal_10,8,,,,0,0,
SZUA-1508,monophyletic,internal_15,2,,,,0,0,
SZUA-1514,monophyletic,internal_18,5,,,,0,0,
SZUA-1535,monophyletic,internal_12,4,,,,0,0,
SZUA-236,monophyletic,internal_13,2,,,,0,0,
Saccharolobus,monophyletic,internal_23,8,,,,0,0,
Salarchaeum,monophyletic,internal_26,4,,,,0,0,
Salinarchaeum,monophyletic,internal_17,2,,,,0,0,
Salinibaculum,monophyletic,internal_32,7,,,,0,0,
Salinigranum,monophyletic,internal_27,7,,,,0,0,
Saliniplasma,monophyletic,internal_23,6,,,,0,0,
Salinirarus,monophyletic,internal_25,2,,,,0,0,
Salinirubellus,monophyletic,internal_27,4,,,,0,0,
Salinirussus,monophyletic,internal_30,6,,,,0,0,
Sigyniarchaeum,monophyletic,internal_19,2,,,,0,0,
SpSt-28,monophyletic,internal_16,9,,,,0,0,
Staphylothermus,monophyletic,internal_25,2,,,,0,0,
Stygiolobus,monophyletic,internal_24,3,,,,0,0,
Sulfodiicoccus,monophyletic,internal_19,2,,,,0,0,
Sulfolobus,monophyletic,internal_23,2,,,,0,0,
Sulfuracidifex,monophyletic,internal_23,3,,,,0,0,
Sulfurisphaera,monophyletic,internal_22,4,,,,0,0,
Syntropharchaeum,monophyletic,internal_15,3,,,,0,0,
Sysuiplasma,monophyletic,internal_24,4,,,,0,0,
TA-13,monophyletic,internal_26,3,,,,0,0,
TA-20,monophyletic,internal_25,11,,,,0,0,
TA-21,monophyletic,internal_28,40,,,,0,0,
TEKIR-12S,monophyletic,internal_21,3,,,,0,0,
TEKIR-14,monophyletic,internal_20,2,,,,0,0,
TEKIR-8,monophyletic,internal_24,7,,,,0,0,
TH1177,monophyletic,internal_24,25,,,,0,0,
TH5893,monophyletic,internal_24,10,,,,0,0,
TH5896,monophyletic,internal_28,14,,,,0,0,
Tc-Br11-E2g1,monophyletic,internal_22,2,,,,0,0,
Tc-Br11-E2g8,monophyletic,internal_25,2,,,,0,0,
Terraquivivens,monophyletic,internal_18,7,,,,0,0,
Thalassarchaeum,monophyletic,internal_27,21,,,,0,0,
Thermocladium,monophyletic,internal_20,4,,,,0,0,
Thermococcus,monophyletic,internal_15,62,,,,0,0,
Thermococcus_A,monophyletic,internal_14,14,,,,0,0,
Thermococcus_B,monophyletic,internal_16,8,,,,0,0,
Thermodiscus,monophyletic,internal_26,7,,,,0,0,
Thermofilum,monophyletic,internal_24,8,,,,0,0,
Thermogladius,monophyletic,internal_28,5,,,,0,0,
Thermoplasma,monophyletic,internal_25,5,,,,0,0,
Thermoproteus,monophyletic,internal_19,9,,,,0,0,
Thermosphaera,monophyletic,internal_28,3,,,,0,0,
Tiamatella,monophyletic,internal_22,4,,,,0,0,
UBA10107,monophyletic,internal_21,6,,,,0,0,
UBA10117,monophyletic,internal_12,2,,,,0,0,
UBA10161,monophyletic,internal_17,23,,,,0,0,
UBA10191,monophyletic,internal_19,2,,,,0,0,
UBA102,monophyletic,internal_19,2,,,,0,0,
UBA10200,monophyletic,internal_22,3,,,,0,0,
UBA10205,monophyletic,internal_23,7,,,,0,0,
UBA10210,monophyletic,internal_14,5,,,,0,0,
UBA10214,monophyletic,internal_20,2,,,,0,0,
UBA10216,monophyletic,internal_20,11,,,,0,0,
UBA10834,monophyletic,internal_25,12,,,,0,0,
UBA114,monophyletic,internal_20,2,,,,0,0,
UBA117,monophyletic,internal_13,3,,,,0,0,
UBA11855,monophyletic,internal_34,7,,,,0,0,
UBA119,monophyletic,internal_15,3,,,,0,0,
UBA12276,monophyletic,internal_19,11,,,,0,0,
UBA147,monophyletic,internal_26,8,,,,0,0,
UBA148,monophyletic,internal_16,6,,,,0,0,
UBA153,monophyletic,internal_29,8,,,,0,0,
UBA168,monophyletic,internal_14,7,,,,0,0,
UBA183,monophyletic,internal_29,55,,,,0,0,
UBA204,monophyletic,internal_17,3,,,,0,0,
UBA226,monophyletic,internal_22,9,,,,0,0,
UBA233,monophyletic,internal_21,3,,,,0,0,
UBA284,monophyletic,internal_15,3,,,,0,0,
UBA285,monophyletic,internal_29,17,,,,0,0,
UBA287,monophyletic,internal_11,3,,,,0,0,
UBA288,monophyletic,internal_17,14,,,,0,0,
UBA349,monophyletic,internal_16,6,,,,0,0,
UBA36,monophyletic,internal_27,44,,,,0,0,
UBA447,monophyletic,internal_30,5,,,,0,0,
UBA460,monophyletic,internal_21,25,,,,0,0,
UBA467,monophyletic,internal_24,2,,,,0,0,
UBA472,monophyletic,internal_29,17,,,,0,0,
UBA489,monophyletic,internal_22,2,,,,0,0,
UBA492,monophyletic,internal_21,4,,,,0,0,
UBA493,monophyletic,internal_23,6,,,,0,0,
UBA509,monophyletic,internal_32,6,,,,0,0,
UBA525,monophyletic,internal_30,9,,,,0,0,
UBA543,monophyletic,internal_7,3,,,,0,0,
UBA57,monophyletic,internal_27,8,,,,0,0,
UBA582,monophyletic,internal_29,9,,,,0,0,
UBA583,monophyletic,internal_12,20,,,,0,0,
UBA6,monophyletic,internal_31,11,,,,0,0,
UBA60,monophyletic,internal_23,3,,,,0,0,
UBA73,monophyletic,internal_24,21,,,,0,0,
UBA8480,monophyletic,internal_15,3,,,,0,0,
UBA8516,monophyletic,internal_26,11,,,,0,0,
UBA8886,monophyletic,internal_20,9,,,,0,0,
UBA8941,monophyletic,internal_24,18,,,,0,0,
UBA92,monophyletic,internal_22,4,,,,0,0,
UBA93,monophyletic,internal_15,3,,,,0,0,
UBA95,monophyletic,internal_15,2,,,,0,0,
UBA9640,monophyletic,internal_21,5,,,,0,0,
UBA9642,monophyletic,internal_24,13,,,,0,0,
UBA9653,monophyletic,internal_27,12,,,,0,0,
UBA9949,monophyletic,internal_26,17,,,,0,0,
Undinarchaeum,monophyletic,internal_6,3,,,,0,0,
VBQI01,monophyletic,internal_19,2,,,,0,0,
VBQP01,monophyletic,internal_19,5,,,,0,0,
VGIZ01,monophyletic,internal_20,2,,,,0,0,
VGJA01,monophyletic,internal_13,2,,,,0,0,
VGJJ01,monophyletic,internal_19,17,,,,0,0,
VGKP01,monophyletic,internal_28,17,,,,0,0,
VGLU01,monophyletic,internal_16,2,,,,0,0,
VGLX01,monophyletic,internal_17,2,,,,0,0,
VHBL01,monophyletic,internal_26,3,,,,0,0,
VHBM01,monophyletic,internal_26,5,,,,0,0,
VYCS01,monophyletic,internal_34,10,,,,0,0,
VadinCA11,monophyletic,internal_32,16,,,,0,0,
Vulcanisaeta,monophyletic,internal_19,13,,,,0,0,
WAKA01,monophyletic,internal_22,4,,,,0,0,
WAKM01,monophyletic,internal_18,8,,,,0,0,
WALA01,monophyletic,internal_11,3,,,,0,0,
WALD01,monophyletic,internal_11,3,,,,0,0,
WALJ01,monophyletic,internal_22,4,,,,0,0,
WALL01,monophyletic,internal_12,3,,,,0,0,
WALP01,monophyletic,internal_13,3,,,,0,0,
WAMD01,monophyletic,internal_8,2,,,,0,0,
WAMZ01,monophyletic,internal_19,3,,,,0,0,
WANN01,monophyletic,internal_18,2,,,,0,0,
WANO01,monophyletic,internal_21,2,,,,0,0,
WANQ01,monophyletic,internal_20,2,,,,0,0,
WANZ01,monophyletic,internal_10,6,,,,0,0,
WAOB01,monophyletic,internal_12,2,,,,0,0,
WAOK01,monophyletic,internal_22,2,,,,0,0,
WAOL01,monophyletic,internal_24,6,,,,0,0,
WAON01,monophyletic,internal_24,2,,,,0,0,
WAPT01,monophyletic,internal_10,3,,,,0,0,
WAPX01,monophyletic,internal_20,7,,,,0,0,
WAPY01,monophyletic,internal_15,2,,,,0,0,
WAQK01,monophyletic,internal_20,2,,,,0,0,
WAQT01,monophyletic,internal_21,2,,,,0,0,
WAQV01,monophyletic,internal_30,2,,,,0,0,
WAQW01,monophyletic,internal_29,3,,,,0,0,
WJIL01,monophyletic,internal_21,3,,,,0,0,
WJIZ01,monophyletic,internal_28,2,,,,0,0,
WJJD01,monophyletic,internal_24,3,,,,0,0,
WJJM01,monophyletic,internal_24,2,,,,0,0,
WJJT01,monophyletic,internal_30,6,,,,0,0,
WJJV01,monophyletic,internal_25,5,,,,0,0,
WJKI01,monophyletic,internal_29,4,,,,0,0,
WJKL01,monophyletic,internal_24,2,,,,0,0,
WJKR01,monophyletic,internal_28,3,,,,0,0,
WJKV01,monophyletic,internal_23,3,,,,0,0,
WJLC01,monophyletic,internal_34,10,,,,0,0,
WJMO01,monophyletic,internal_16,2,,,,0,0,
WJOV01,monophyletic,internal_21,3,,,,0,0,
WTCK01,monophyletic,internal_18,7,,,,0,0,
WTHC01,monophyletic,internal_27,4,,,,0,0,
WUQU01,monophyletic,internal_26,3,,,,0,0,
WYEN01,monophyletic,internal_20,6,,,,0,0,
WYZ-LMO10,monophyletic,internal_17,5,,,,0,0,
WYZ-LMO11,monophyletic,internal_15,3,,,,0,0,
WYZ-LMO2,monophyletic,internal_20,20,,,,0,0,
WYZ-LMO6,monophyletic,internal_12,5,,,,0,0,
WYZ-LMO8,monophyletic,internal_18,7,,,,0,0,
Wolframiiraptor,monophyletic,internal_21,14,,,,0,0,
Wukongarchaeum,monophyletic,internal_15,2,,,,0,0,
YT-063,monophyletic,internal_16,4,,,,0,0,
Zestomicrobium,monophyletic,internal_24,10,,,,0,0,
