group,status,lca_node,member_count,extra_nodes,missing_nodes,subgroups,extra_count,missing_count,polytomy_details
JAPKDA01,monophyletic,internal_29,2,,,,0,0,
JAPKEQ01,monophyletic,internal_17,3,,,,0,0,
JAPKEZ01,monophyletic,internal_36,6,,,,0,0,
JAPKGY01,monophyletic,internal_36,2,,,,0,0,
JAPKYR01,monophyletic,internal_17,3,,,,0,0,
JAPKYZ01,monophyletic,internal_36,10,,,,0,0,
JAPKZH01,monophyletic,internal_24,3,,,,0,0,
JAPKZI01,monophyletic,internal_27,2,,,,0,0,
JAPLCW01,monophyletic,internal_18,2,,,,0,0,
JAPLCX01,monophyletic,internal_18,2,,,,0,0,
JAPLDA01,monophyletic,internal_50,4,,,,0,0,
JAPLDB01,monophyletic,internal_52,5,,,,0,0,
JAPLDP01,monophyletic,internal_57,2,,,,0,0,
JAPLFM01,monophyletic,internal_37,3,,,,0,0,
JAPLFT01,monophyletic,internal_21,3,,,,0,0,
JAPLGD01,monophyletic,internal_20,6,,,,0,0,
JAPLGE01,monophyletic,internal_20,2,,,,0,0,
JAPLGZ01,monophyletic,internal_38,4,,,,0,0,
JAPLHP01,monophyletic,internal_36,2,,,,0,0,
JAPLHV01,monophyletic,internal_17,4,,,,0,0,
JAPLHX01,monophyletic,internal_17,2,,,,0,0,
JAPLIS01,monophyletic,internal_20,2,,,,0,0,
JAPLIX01,monophyletic,internal_24,2,,,,0,0,
JAPLJC01,monophyletic,internal_30,15,,,,0,0,
JAPLJL01,monophyletic,internal_17,3,,,,0,0,
JAPLJM01,monophyletic,internal_29,7,,,,0,0,
JAPLJQ01,monophyletic,internal_26,2,,,,0,0,
JAPLJU01,monophyletic,internal_26,4,,,,0,0,
JAPLJV01,monophyletic,internal_34,2,,,,0,0,
JAPLKB01,monophyletic,internal_24,4,,,,0,0,
JAPLKX01,monophyletic,internal_18,2,,,,0,0,
JAPLLM01,monophyletic,internal_45,2,,,,0,0,
JAPLLR01,monophyletic,internal_45,3,,,,0,0,
JAPLLS01,monophyletic,internal_44,2,,,,0,0,
JAPLMF01,monophyletic,internal_35,2,,,,0,0,
JAPLMI01,monophyletic,internal_35,3,,,,0,0,
JAPLMM01,monophyletic,internal_21,3,,,,0,0,
JAPLMW01,monophyletic,internal_31,6,,,,0,0,
JAPLNB01,monophyletic,internal_31,3,,,,0,0,
JAPLOD01,monophyletic,internal_22,2,,,,0,0,
JAPLPE01,monophyletic,internal_69,2,,,,0,0,
JAPLSN01,monophyletic,internal_19,2,,,,0,0,
JAPLSO01,monophyletic,internal_25,2,,,,0,0,
JAPLST01,monophyletic,internal_16,2,,,,0,0,
JAPLUA01,monophyletic,internal_38,4,,,,0,0,
JAPLVX01,monophyletic,internal_38,2,,,,0,0,
JAPLWD01,monophyletic,internal_37,2,,,,0,0,
JAPLWQ01,monophyletic,internal_43,6,,,,0,0,
JAPLXD01,monophyletic,internal_28,5,,,,0,0,
JAPLYC01,monophyletic,internal_32,3,,,,0,0,
JAPLYF01,monophyletic,internal_33,2,,,,0,0,
JAPLYJ01,monophyletic,internal_37,2,,,,0,0,
JAPLYT01,monophyletic,internal_37,2,,,,0,0,
JAPLZH01,monophyletic,internal_57,3,,,,0,0,
JAPLZN01,monophyletic,internal_49,2,,,,0,0,
JAPLZT01,monophyletic,internal_34,2,,,,0,0,
JAPNUJ01,monophyletic,internal_27,2,,,,0,0,
JAPNUR01,monophyletic,internal_31,2,,,,0,0,
JAPOKJ01,monophyletic,internal_33,5,,,,0,0,
JAPOLP01,monophyletic,internal_31,2,,,,0,0,
JAPOQD01,monophyletic,internal_45,2,,,,0,0,
JAPORY01,monophyletic,internal_54,4,,,,0,0,
JAPOUP01,monophyletic,internal_53,7,,,,0,0,
JAPOUT01,monophyletic,internal_27,2,,,,0,0,
JAPOVO01,monophyletic,internal_20,5,,,,0,0,
JAPOXK01,monophyletic,internal_30,3,,,,0,0,
JAPOXR01,monophyletic,internal_49,13,,,,0,0,
JAPPFL01,monophyletic,internal_47,2,,,,0,0,
JAPPFW01,monophyletic,internal_28,8,,,,0,0,
JAPPHA01,monophyletic,internal_46,9,,,,0,0,
JAPPHY01,monophyletic,internal_38,9,,,,0,0,
JAPPJI01,monophyletic,internal_56,6,,,,0,0,
JAPPKS01,monophyletic,internal_19,4,,,,0,0,
JAPPLB01,monophyletic,internal_26,7,,,,0,0,
JAPPLG01,monophyletic,internal_28,4,,,,0,0,
JAPPNK01,monophyletic,internal_16,2,,,,0,0,
JAPPPA01,monophyletic,internal_27,2,,,,0,0,
JAPSGB01,monophyletic,internal_37,2,,,,0,0,
JAPSGG01,monophyletic,internal_30,2,,,,0,0,
JAPSGM01,monophyletic,internal_24,6,,,,0,0,
JAPUDQ01,monophyletic,internal_36,11,,,,0,0,
JAPUDS01,monophyletic,internal_36,9,,,,0,0,
JAPUEK01,monophyletic,internal_64,2,,,,0,0,
JAPUGB01,monophyletic,internal_36,3,,,,0,0,
JAPUIH01,monophyletic,internal_25,2,,,,0,0,
JAPUIN01,monophyletic,internal_17,2,,,,0,0,
JAPUIR01,monophyletic,internal_31,3,,,,0,0,
JAPUKU01,monophyletic,internal_13,2,,,,0,0,
JAPULF01,monophyletic,internal_27,3,,,,0,0,
JAPULR01,monophyletic,internal_38,13,,,,0,0,
JAPUME01,monophyletic,internal_20,2,,,,0,0,
JAPWJZ01,monophyletic,internal_35,15,,,,0,0,
JAPXSY01,monophyletic,internal_31,2,,,,0,0,
JAPYPO01,monophyletic,internal_16,2,,,,0,0,
JAPYTK01,monophyletic,internal_34,8,,,,0,0,
JAPYTU01,monophyletic,internal_33,2,,,,0,0,
JAPYTY01,monophyletic,internal_24,4,,,,0,0,
JAPYUI01,monophyletic,internal_24,3,,,,0,0,
JAPYWM01,monophyletic,internal_28,3,,,,0,0,
JAPYWX01,monophyletic,internal_6,2,,,,0,0,
JAQAZP01,monophyletic,internal_15,3,,,,0,0,
JAQBDA01,monophyletic,internal_52,5,,,,0,0,
JAQBPA01,monophyletic,internal_27,2,,,,0,0,
JAQBQB01,monophyletic,internal_26,31,,,,0,0,
JAQBQH01,monophyletic,internal_32,5,,,,0,0,
JAQBQP01,monophyletic,internal_28,2,,,,0,0,
JAQBQQ01,monophyletic,internal_28,5,,,,0,0,
JAQBQZ01,monophyletic,internal_58,8,,,,0,0,
JAQBRD01,monophyletic,internal_61,2,,,,0,0,
JAQBTY01,monophyletic,internal_38,2,,,,0,0,
JAQBVK01,monophyletic,internal_35,4,,,,0,0,
JAQBVV01,monophyletic,internal_26,2,,,,0,0,
JAQBVZ01,monophyletic,internal_37,2,,,,0,0,
JAQBXG01,monophyletic,internal_36,2,,,,0,0,
JAQBXX01,monophyletic,internal_31,5,,,,0,0,
JAQBYK01,monophyletic,internal_38,2,,,,0,0,
JAQBZY01,monophyletic,internal_38,2,,,,0,0,
JAQCBR01,monophyletic,internal_36,2,,,,0,0,
JAQCEJ01,monophyletic,internal_28,3,,,,0,0,
JAQCKO01,monophyletic,internal_43,2,,,,0,0,
JAQGHB01,monophyletic,internal_55,2,,,,0,0,
JAQGHR01,monophyletic,internal_28,4,,,,0,0,
JAQGJA01,monophyletic,internal_32,4,,,,0,0,
JAQGLK01,monophyletic,internal_55,4,,,,0,0,
JAQGLW01,monophyletic,internal_36,2,,,,0,0,
JAQGMJ01,monophyletic,internal_29,3,,,,0,0,
JAQGMO01,monophyletic,internal_35,2,,,,0,0,
JAQGMV01,monophyletic,internal_45,13,,,,0,0,
JAQGOT01,monophyletic,internal_30,2,,,,0,0,
JAQGOV01,monophyletic,internal_30,2,,,,0,0,
JAQIBY01,monophyletic,internal_51,13,,,,0,0,
JAQICB01,monophyletic,internal_57,4,,,,0,0,
JAQICJ01,monophyletic,internal_27,2,,,,0,0,
JAQICX01,monophyletic,internal_20,2,,,,0,0,
JAQNCO01,monophyletic,internal_23,2,,,,0,0,
JAQSWM01,monophyletic,internal_58,2,,,,0,0,
JAQSWP01,monophyletic,internal_28,6,,,,0,0,
JAQSYQ01,monophyletic,internal_36,3,,,,0,0,
JAQTLZ01,monophyletic,internal_52,3,,,,0,0,
JAQTMD01,monophyletic,internal_44,2,,,,0,0,
JAQTNA01,monophyletic,internal_35,2,,,,0,0,
JAQTNP01,monophyletic,internal_35,2,,,,0,0,
JAQTOB01,monophyletic,internal_39,3,,,,0,0,
JAQTOI01,monophyletic,internal_32,3,,,,0,0,
JAQTQH01,monophyletic,internal_40,2,,,,0,0,
JAQTRS01,monophyletic,internal_32,2,,,,0,0,
JAQTRU01,monophyletic,internal_37,4,,,,0,0,
JAQTTC01,monophyletic,internal_41,7,,,,0,0,
JAQTUZ01,monophyletic,internal_38,4,,,,0,0,
JAQTXJ01,monophyletic,internal_22,3,,,,0,0,
JAQTYB01,monophyletic,internal_33,2,,,,0,0,
JAQTYU01,monophyletic,internal_31,3,,,,0,0,
JAQTZX01,monophyletic,internal_41,2,,,,0,0,
JAQUBU01,monophyletic,internal_40,3,,,,0,0,
JAQUCI01,monophyletic,internal_23,6,,,,0,0,
JAQUEK01,monophyletic,internal_27,2,,,,0,0,
JAQUGA01,monophyletic,internal_54,4,,,,0,0,
JAQUKH01,monophyletic,internal_11,3,,,,0,0,
JAQUMB01,monophyletic,internal_25,2,,,,0,0,
JAQUNI01,monophyletic,internal_21,3,,,,0,0,
JAQUOA01,monophyletic,internal_37,2,,,,0,0,
JAQUPB01,monophyletic,internal_47,2,,,,0,0,
JAQUPP01,monophyletic,internal_33,3,,,,0,0,
JAQUQI01,monophyletic,internal_25,2,,,,0,0,
JAQUQM01,monophyletic,internal_40,2,,,,0,0,
JAQUQV01,monophyletic,internal_25,3,,,,0,0,
JAQUSX01,monophyletic,internal_36,4,,,,0,0,
JAQUTK01,monophyletic,internal_64,4,,,,0,0,
JAQUTY01,monophyletic,internal_38,3,,,,0,0,
JAQUUH01,monophyletic,internal_22,2,,,,0,0,
JAQUUM01,monophyletic,internal_19,2,,,,0,0,
JAQUVS01,monophyletic,internal_26,2,,,,0,0,
JAQUWY01,monophyletic,internal_33,2,,,,0,0,
JAQVAO01,monophyletic,internal_24,2,,,,0,0,
JAQVCM01,monophyletic,internal_50,10,,,,0,0,
JAQVCS01,monophyletic,internal_31,3,,,,0,0,
JAQVDW01,monophyletic,internal_25,3,,,,0,0,
JAQVEM01,monophyletic,internal_23,12,,,,0,0,
JAQVFF01,monophyletic,internal_28,5,,,,0,0,
JAQVHD01,monophyletic,internal_38,2,,,,0,0,
JAQVHQ01,monophyletic,internal_52,2,,,,0,0,
JAQVIJ01,monophyletic,internal_25,3,,,,0,0,
JAQVOO01,monophyletic,internal_32,2,,,,0,0,
JAQVOS01,monophyletic,internal_22,3,,,,0,0,
JAQVPN01,monophyletic,internal_23,3,,,,0,0,
JAQVQN01,monophyletic,internal_30,4,,,,0,0,
JAQVRG01,monophyletic,internal_42,5,,,,0,0,
JAQVSH01,monophyletic,internal_58,4,,,,0,0,
JAQVSJ01,monophyletic,internal_23,3,,,,0,0,
JAQVSV01,monophyletic,internal_33,2,,,,0,0,
JAQVUB01,monophyletic,internal_28,3,,,,0,0,
JAQVVF01,monophyletic,internal_25,3,,,,0,0,
JAQVWU01,monophyletic,internal_44,2,,,,0,0,
JAQVXM01,monophyletic,internal_46,2,,,,0,0,
JAQVXR01,monophyletic,internal_25,2,,,,0,0,
JAQVYB01,monophyletic,internal_24,3,,,,0,0,
JAQVYV01,monophyletic,internal_35,2,,,,0,0,
JAQWBS01,monophyletic,internal_21,3,,,,0,0,
JAQWCH01,monophyletic,internal_23,2,,,,0,0,
JAQWNP01,monophyletic,internal_31,2,,,,0,0,
JAQWQB01,monophyletic,internal_47,3,,,,0,0,
JAQWRV01,monophyletic,internal_36,2,,,,0,0,
JAQWSC01,monophyletic,internal_48,2,,,,0,0,
JAQWUY01,monophyletic,internal_24,2,,,,0,0,
JAQXDR01,monophyletic,internal_69,2,,,,0,0,
JAQXDW01,monophyletic,internal_28,2,,,,0,0,
JAQXGO01,monophyletic,internal_34,3,,,,0,0,
JAQYVL01,monophyletic,internal_28,3,,,,0,0,
JAQYVZ01,monophyletic,internal_28,3,,,,0,0,
JARBTT01,monophyletic,internal_31,2,,,,0,0,
JARBUG01,monophyletic,internal_25,2,,,,0,0,
JARDZI01,monophyletic,internal_27,2,,,,0,0,
JARDZU01,monophyletic,internal_31,31,,,,0,0,
JAREAF01,monophyletic,internal_28,3,,,,0,0,
JARFPS01,monophyletic,internal_25,2,,,,0,0,
JARFPW01,monophyletic,internal_25,8,,,,0,0,
JARFQH01,monophyletic,internal_37,16,,,,0,0,
JARFQW01,monophyletic,internal_33,2,,,,0,0,
JARFUG01,monophyletic,internal_25,2,,,,0,0,
JARGFK01,monophyletic,internal_30,2,,,,0,0,
JARGFS01,monophyletic,internal_30,2,,,,0,0,
JARGNX01,monophyletic,internal_45,3,,,,0,0,
JARGPN01,monophyletic,internal_39,3,,,,0,0,
JARICQ01,monophyletic,internal_34,3,,,,0,0,
JARIGY01,monophyletic,internal_58,2,,,,0,0,
JARIHC01,monophyletic,internal_57,8,,,,0,0,
JARIHD01,monophyletic,internal_40,10,,,,0,0,
JARIHM01,monophyletic,internal_31,2,,,,0,0,
JARJEH01,monophyletic,internal_49,2,,,,0,0,
JARKOQ01,monophyletic,internal_43,2,,,,0,0,
JARKPK01,monophyletic,internal_33,2,,,,0,0,
JARKQH01,monophyletic,internal_34,2,,,,0,0,
JARKSS01,monophyletic,internal_24,3,,,,0,0,
JARLFX01,monophyletic,internal_33,2,,,,0,0,
JARLGU01,monophyletic,internal_23,2,,,,0,0,
JARRJS01,monophyletic,internal_23,2,,,,0,0,
JARRJY01,monophyletic,internal_39,2,,,,0,0,
JARRKC01,monophyletic,internal_28,3,,,,0,0,
JARRKU01,monophyletic,internal_37,12,,,,0,0,
JARRLC01,monophyletic,internal_37,3,,,,0,0,
JARRNE01,monophyletic,internal_37,2,,,,0,0,
JARRNG01,monophyletic,internal_28,2,,,,0,0,
JARRPM01,monophyletic,internal_49,22,,,,0,0,
JARRQB01,monophyletic,internal_40,3,,,,0,0,
JARRQJ01,monophyletic,internal_36,5,,,,0,0,
JARRRD01,monophyletic,internal_38,4,,,,0,0,
JARYLZ01,monophyletic,internal_32,2,,,,0,0,
JARYMI01,monophyletic,internal_24,3,,,,0,0,
JASBRS01,monophyletic,internal_23,10,,,,0,0,
JASBSR01,monophyletic,internal_32,5,,,,0,0,
JASBSV01,monophyletic,internal_56,2,,,,0,0,
JASBTN01,monophyletic,internal_60,2,,,,0,0,
JASBZA01,monophyletic,internal_37,3,,,,0,0,
JASEEX01,monophyletic,internal_31,2,,,,0,0,
JASEGV01,monophyletic,internal_35,5,,,,0,0,
JASEGY01,monophyletic,internal_14,2,,,,0,0,
JASEHD01,monophyletic,internal_37,2,,,,0,0,
JASEHX01,monophyletic,internal_16,2,,,,0,0,
JASEHZ01,monophyletic,internal_44,2,,,,0,0,
JASFBA01,monophyletic,internal_22,3,,,,0,0,
JASFEQ01,monophyletic,internal_27,2,,,,0,0,
JASFHF01,monophyletic,internal_40,2,,,,0,0,
JASFIK01,monophyletic,internal_34,2,,,,0,0,
JASFJH01,monophyletic,internal_31,2,,,,0,0,
JASFMO01,monophyletic,internal_25,4,,,,0,0,
JASGCK01,monophyletic,internal_34,9,,,,0,0,
JASGCL01,monophyletic,internal_24,4,,,,0,0,
JASGCP01,monophyletic,internal_42,2,,,,0,0,
JASGDC01,monophyletic,internal_42,3,,,,0,0,
JASGDN01,monophyletic,internal_31,4,,,,0,0,
JASGMR01,monophyletic,internal_19,3,,,,0,0,
JASGTU01,monophyletic,internal_37,7,,,,0,0,
JASHON01,monophyletic,internal_26,2,,,,0,0,
JASHPB01,monophyletic,internal_35,3,,,,0,0,
JASHPR01,monophyletic,internal_34,16,,,,0,0,
JASHSH01,monophyletic,internal_33,3,,,,0,0,
JASHUC01,monophyletic,internal_40,14,,,,0,0,
JASHVB01,monophyletic,internal_43,9,,,,0,0,
JASHZA01,monophyletic,internal_34,4,,,,0,0,
JASJAR01,monophyletic,internal_59,4,,,,0,0,
JASJBU01,monophyletic,internal_41,7,,,,0,0,
JASJCA01,monophyletic,internal_57,2,,,,0,0,
JASJCL01,monophyletic,internal_36,2,,,,0,0,
JASJCN01,monophyletic,internal_28,2,,,,0,0,
JASJCP01,monophyletic,internal_34,5,,,,0,0,
JASJDA01,monophyletic,internal_31,3,,,,0,0,
JASJDJ01,monophyletic,internal_32,4,,,,0,0,
JASJEE01,monophyletic,internal_26,2,,,,0,0,
JASJGK01,monophyletic,internal_26,2,,,,0,0,
JASJHI01,monophyletic,internal_39,2,,,,0,0,
JASJXV01,monophyletic,internal_44,2,,,,0,0,
JASLBX01,monophyletic,internal_41,5,,,,0,0,
JASLCR01,monophyletic,internal_42,7,,,,0,0,
JASLDG01,monophyletic,internal_43,2,,,,0,0,
JASLDZ01,monophyletic,internal_41,10,,,,0,0,
JASLEW01,monophyletic,internal_24,10,,,,0,0,
JASLFS01,monophyletic,internal_43,3,,,,0,0,
JASLFZ01,monophyletic,internal_27,4,,,,0,0,
JASLLV01,monophyletic,internal_38,3,,,,0,0,
JASLLZ01,monophyletic,internal_38,2,,,,0,0,
JASLMY01,monophyletic,internal_37,3,,,,0,0,
JASLPR01,monophyletic,internal_20,5,,,,0,0,
JASLQE01,monophyletic,internal_33,3,,,,0,0,
JASLQF01,monophyletic,internal_38,2,,,,0,0,
JASLXI01,monophyletic,internal_38,3,,,,0,0,
JASLZO01,monophyletic,internal_32,3,,,,0,0,
JASMHC01,monophyletic,internal_65,5,,,,0,0,
JASMHE01,monophyletic,internal_38,2,,,,0,0,
JASMKV01,monophyletic,internal_24,2,,,,0,0,
JASMTM01,monophyletic,internal_19,5,,,,0,0,
JASSUD01,monophyletic,internal_28,7,,,,0,0,
JASUTC01,monophyletic,internal_22,8,,,,0,0,
JASUTE01,monophyletic,internal_24,2,,,,0,0,
JAUASV01,monophyletic,internal_55,2,,,,0,0,
JAUASW01,monophyletic,internal_38,3,,,,0,0,
JAUCGB01,monophyletic,internal_33,2,,,,0,0,
JAUCGF01,monophyletic,internal_32,2,,,,0,0,
JAUCQB01,monophyletic,internal_32,4,,,,0,0,
JAUHWL01,monophyletic,internal_46,2,,,,0,0,
JAUHWN01,monophyletic,internal_27,3,,,,0,0,
JAUHWS01,monophyletic,internal_29,3,,,,0,0,
JAUHWW01,monophyletic,internal_35,3,,,,0,0,
JAUHXA01,monophyletic,internal_41,4,,,,0,0,
JAUHXR01,monophyletic,internal_35,2,,,,0,0,
JAUHXS01,monophyletic,internal_35,2,,,,0,0,
JAUHXT01,monophyletic,internal_38,2,,,,0,0,
JAUHYH01,monophyletic,internal_31,2,,,,0,0,
JAUHYN01,monophyletic,internal_27,2,,,,0,0,
JAUIAI01,monophyletic,internal_35,10,,,,0,0,
JAUIBE01,monophyletic,internal_32,3,,,,0,0,
JAUIBT01,monophyletic,internal_24,4,,,,0,0,
JAUICQ01,monophyletic,internal_24,2,,,,0,0,
JAUICS01,monophyletic,internal_38,2,,,,0,0,
JAUIDW01,monophyletic,internal_30,2,,,,0,0,
JAUIEF01,monophyletic,internal_33,3,,,,0,0,
JAUIEH01,monophyletic,internal_38,2,,,,0,0,
JAUIEL01,monophyletic,internal_31,2,,,,0,0,
JAUIET01,monophyletic,internal_42,6,,,,0,0,
JAUIGE01,monophyletic,internal_33,3,,,,0,0,
JAUIHN01,monophyletic,internal_40,3,,,,0,0,
JAUIIK01,monophyletic,internal_29,5,,,,0,0,
JAUIJL01,monophyletic,internal_26,8,,,,0,0,
JAUIKM01,monophyletic,internal_30,2,,,,0,0,
JAUILA01,monophyletic,internal_42,4,,,,0,0,
JAUILH01,monophyletic,internal_43,3,,,,0,0,
JAUJNH01,monophyletic,internal_28,5,,,,0,0,
JAUJNU01,monophyletic,internal_27,2,,,,0,0,
JAUJOE01,monophyletic,internal_46,4,,,,0,0,
JAULZV01,monophyletic,internal_52,8,,,,0,0,
JAUMBM01,monophyletic,internal_53,4,,,,0,0,
JAUMWX01,monophyletic,internal_38,2,,,,0,0,
JAUMXB01,monophyletic,internal_29,2,,,,0,0,
JAUMXJ01,monophyletic,internal_36,2,,,,0,0,
JAUNAV01,monophyletic,internal_36,2,,,,0,0,
JAUNBG01,monophyletic,internal_36,6,,,,0,0,
JAUNBN01,monophyletic,internal_52,3,,,,0,0,
JAUNKE01,monophyletic,internal_29,7,,,,0,0,
JAUNLX01,monophyletic,internal_42,2,,,,0,0,
JAUNQW01,monophyletic,internal_39,3,,,,0,0,
JAUNSR01,monophyletic,internal_64,9,,,,0,0,
JAUNST01,monophyletic,internal_35,4,,,,0,0,
JAUPKT01,monophyletic,internal_24,3,,,,0,0,
JAUPTX01,monophyletic,internal_51,8,,,,0,0,
JAUPTZ01,monophyletic,internal_16,5,,,,0,0,
JAUPUJ01,monophyletic,internal_49,2,,,,0,0,
JAUPUR01,monophyletic,internal_41,2,,,,0,0,
JAUPVJ01,monophyletic,internal_58,5,,,,0,0,
JAUPVL01,monophyletic,internal_28,7,,,,0,0,
JAUPVN01,monophyletic,internal_33,2,,,,0,0,
JAUPVO01,monophyletic,internal_52,13,,,,0,0,
JAUPVS01,monophyletic,internal_36,5,,,,0,0,
JAUPVU01,monophyletic,internal_28,2,,,,0,0,
JAUQPW01,monophyletic,internal_18,2,,,,0,0,
JAUQQI01,monophyletic,internal_21,5,,,,0,0,
JAUQWR01,monophyletic,internal_37,2,,,,0,0,
JAURDE01,monophyletic,internal_31,3,,,,0,0,
JAUREX01,monophyletic,internal_55,3,,,,0,0,
JAURFX01,monophyletic,internal_38,2,,,,0,0,
JAURND01,monophyletic,internal_44,3,,,,0,0,
JAURNZ01,monophyletic,internal_44,3,,,,0,0,
JAURVT01,monophyletic,internal_46,2,,,,0,0,
JAURWL01,monophyletic,internal_38,4,,,,0,0,
JAUSCH01,monophyletic,internal_21,2,,,,0,0,
JAUSCU01,monophyletic,internal_31,2,,,,0,0,
JAUSEW01,monophyletic,internal_36,3,,,,0,0,
JAUSHC01,monophyletic,internal_33,2,,,,0,0,
JAUSHK01,monophyletic,internal_48,2,,,,0,0,
JAUSIF01,monophyletic,internal_41,9,,,,0,0,
JAUSJU01,monophyletic,internal_34,2,,,,0,0,
JAUSKB01,monophyletic,internal_46,2,,,,0,0,
JAUSKF01,monophyletic,internal_48,5,,,,0,0,
JAUSKG01,monophyletic,internal_34,2,,,,0,0,
JAUSNA01,monophyletic,internal_34,13,,,,0,0,
JAUSPI01,monophyletic,internal_26,5,,,,0,0,
JAUUSJ01,monophyletic,internal_38,3,,,,0,0,
JAUUZQ01,monophyletic,internal_61,2,,,,0,0,
JAUUZT01,monophyletic,internal_44,4,,,,0,0,
JAUVAN01,monophyletic,internal_29,3,,,,0,0,
JAUVAV01,monophyletic,internal_16,3,,,,0,0,
JAUVDT01,monophyletic,internal_28,4,,,,0,0,
JAUVDZ01,monophyletic,internal_32,5,,,,0,0,
JAUVHV01,monophyletic,internal_25,4,,,,0,0,
JAUVIB01,monophyletic,internal_27,2,,,,0,0,
JAUVJU01,monophyletic,internal_22,2,,,,0,0,
JAUVJV01,monophyletic,internal_20,3,,,,0,0,
JAUVKA01,monophyletic,internal_55,4,,,,0,0,
JAUVKT01,monophyletic,internal_60,5,,,,0,0,
JAUVPB01,monophyletic,internal_26,3,,,,0,0,
JAUVPY01,monophyletic,internal_33,2,,,,0,0,
JAUVQD01,monophyletic,internal_20,2,,,,0,0,
JAUVRX01,monophyletic,internal_27,6,,,,0,0,
JAUVUV01,monophyletic,internal_19,2,,,,0,0,
JAUVVE01,monophyletic,internal_42,2,,,,0,0,
JAUVVL01,monophyletic,internal_31,2,,,,0,0,
JAUVVS01,monophyletic,internal_31,3,,,,0,0,
JAUVXE01,monophyletic,internal_27,3,,,,0,0,
JAUVXJ01,monophyletic,internal_26,9,,,,0,0,
JAUVXM01,monophyletic,internal_28,4,,,,0,0,
JAUVXY01,monophyletic,internal_19,2,,,,0,0,
JAUVYF01,monophyletic,internal_21,4,,,,0,0,
JAUVYQ01,monophyletic,internal_38,4,,,,0,0,
JAUVYV01,monophyletic,internal_32,3,,,,0,0,
JAUVZF01,monophyletic,internal_22,5,,,,0,0,
JAUVZL01,monophyletic,internal_25,8,,,,0,0,
JAUWAU01,monophyletic,internal_19,2,,,,0,0,
JAUWBF01,monophyletic,internal_37,3,,,,0,0,
JAUWCL01,monophyletic,internal_26,7,,,,0,0,
JAUWEX01,monophyletic,internal_20,2,,,,0,0,
JAUWGC01,monophyletic,internal_59,3,,,,0,0,
JAUWHS01,monophyletic,internal_18,2,,,,0,0,
JAUWHZ01,monophyletic,internal_18,2,,,,0,0,
JAUWKC01,monophyletic,internal_35,2,,,,0,0,
JAUWLS01,monophyletic,internal_29,2,,,,0,0,
JAUWMI01,monophyletic,internal_12,3,,,,0,0,
JAUWMJ01,monophyletic,internal_31,4,,,,0,0,
JAUWMV01,monophyletic,internal_23,3,,,,0,0,
JAUWNJ01,monophyletic,internal_26,6,,,,0,0,
JAUWNK01,monophyletic,internal_26,2,,,,0,0,
JAUWNP01,monophyletic,internal_41,2,,,,0,0,
JAUWNT01,monophyletic,internal_22,3,,,,0,0,
JAUWOY01,monophyletic,internal_32,2,,,,0,0,
JAUWPO01,monophyletic,internal_51,2,,,,0,0,
JAUWQI01,monophyletic,internal_44,2,,,,0,0,
JAUWQU01,monophyletic,internal_30,4,,,,0,0,
JAUWRC01,monophyletic,internal_19,3,,,,0,0,
JAUWTJ01,monophyletic,internal_31,2,,,,0,0,
JAUWTT01,monophyletic,internal_23,2,,,,0,0,
JAUWVG01,monophyletic,internal_26,5,,,,0,0,
JAUWXH01,monophyletic,internal_33,2,,,,0,0,
JAUWXM01,monophyletic,internal_15,3,,,,0,0,
JAUWYA01,monophyletic,internal_42,3,,,,0,0,
JAUWZY01,monophyletic,internal_31,2,,,,0,0,
JAUXAE01,monophyletic,internal_36,2,,,,0,0,
JAUXAL01,monophyletic,internal_37,2,,,,0,0,
JAUXAP01,monophyletic,internal_46,2,,,,0,0,
JAUXBK01,monophyletic,internal_40,2,,,,0,0,
JAUXBS01,monophyletic,internal_19,2,,,,0,0,
JAUXCJ01,monophyletic,internal_35,2,,,,0,0,
JAUXEH01,monophyletic,internal_29,5,,,,0,0,
JAUXFK01,monophyletic,internal_20,2,,,,0,0,
JAUXFS01,monophyletic,internal_38,3,,,,0,0,
JAUXGA01,monophyletic,internal_24,3,,,,0,0,
JAUXHQ01,monophyletic,internal_21,2,,,,0,0,
JAUXJB01,monophyletic,internal_25,3,,,,0,0,
JAUXKG01,monophyletic,internal_24,2,,,,0,0,
JAUXLW01,monophyletic,internal_22,2,,,,0,0,
JAUXSK01,monophyletic,internal_33,3,,,,0,0,
JAUXUB01,monophyletic,internal_45,2,,,,0,0,
JAUXUR01,monophyletic,internal_22,2,,,,0,0,
JAUXWO01,monophyletic,internal_19,2,,,,0,0,
JAUXXX01,monophyletic,internal_22,2,,,,0,0,
JAUYBE01,monophyletic,internal_48,2,,,,0,0,
JAUYCD01,monophyletic,internal_21,2,,,,0,0,
JAUYDU01,monophyletic,internal_27,2,,,,0,0,
JAUYHP01,monophyletic,internal_45,2,,,,0,0,
JAUYIT01,monophyletic,internal_35,2,,,,0,0,
JAUYIV01,monophyletic,internal_29,4,,,,0,0,
JAUYIW01,monophyletic,internal_43,2,,,,0,0,
JAUYIX01,monophyletic,internal_23,3,,,,0,0,
JAUYJR01,monophyletic,internal_31,2,,,,0,0,
JAUYLU01,monophyletic,internal_47,5,,,,0,0,
JAUYME01,monophyletic,internal_47,2,,,,0,0,
JAUYMM01,monophyletic,internal_37,8,,,,0,0,
